season,slot,pa,ab,h,d2,d3,hr,bb,ibb,hbp,sf,so,sb,tb,r,obp,slg,ops,iso,bb_pct,k_pct,rel_ops
2017,3,21632,19086,5234,1113,79,844,2162,182,211,159,4153,0.0,9037,0.0,0.35188269035063374,0.47348842083202347,0.8253711111826572,0.1992559991616892,0.09994452662721894,0.1919840976331361,1.1000676039370738
2017,4,21153,18738,4940,987,59,896,2049,157,179,178,4446,0.0,8733,0.0,0.3390087022323118,0.4660582772974704,0.8050669795297822,0.20242288397907995,0.09686569280953056,0.21018295277265636,1.0730059377910461
2017,5,20621,18525,4794,983,70,823,1730,114,196,151,4491,0.0,8386,0.0,0.32618192408504026,0.4526855600539811,0.7788674841390213,0.19390013495276653,0.08389505843557539,0.2177876921584792,1.038086838093484
2017,6,20110,18119,4605,908,63,700,1646,79,197,116,4372,0.0,7739,0.0,0.32114752465385,0.4271207020254981,0.7482682266793481,0.172967603068602,0.08184982595723521,0.2174042764793635,0.997303666281614
2017,7,19581,17630,4407,909,117,610,1559,83,212,128,4432,0.0,7380,0.0,0.31635004352501406,0.4186046511627907,0.7349546946878047,0.16863301191151447,0.07961799703794495,0.22634186200909046,0.9795591813590789
2017,8,18978,16989,4189,807,98,483,1591,220,189,116,4350,0.0,6641,0.0,0.31607095578501454,0.39089999411383836,0.7069709498988529,0.14432868326564247,0.08383391295183897,0.2292127726841606,0.9422620059890093
2017,9,18406,16429,3383,639,63,362,1131,17,167,98,5179,0.0,5234,0.0,0.26260869565217393,0.31858299348712643,0.5811916891393003,0.1126666260880151,0.06144735412365533,0.28137563837878954,0.774621428151876
2018,1,22631,20183,5256,1049,123,638,2005,80,251,126,4474,0.0,8465,0.0,0.3329049412807445,0.4194123767527127,0.7523173180334572,0.15899519397512757,0.08859528964694445,0.19769342936679776,1.0339849502030056
2018,2,22132,19771,5221,1097,109,681,1944,71,224,125,4375,0.0,8579,0.0,0.334889412617839,0.43391836528248445,0.7688077779003235,0.16984472206767487,0.08783661666365444,0.1976775709380083,1.0566494388643022
2018,3,21614,19039,5054,1035,92,795,2159,157,214,187,4386,0.0,8658,0.0,0.34385851196814665,0.4547507747255633,0.79860928669371,0.18929565628446873,0.09988896085870269,0.2029240307208291,1.0976086336708928
