gameId,gameDate,year,team,opponent,home,teamScore,oppScore,name,playerCode,season_pa,season_woba,season_wrc,iso,bb_pct
20210423LGHH02021,2021-04-23,2021,LG,한화,0,2,1,오지환,79109,532.0,0.1819090909090909,-7.70847955576599,0.10129310344827586,0.10150375939849623
20210423LGHH02021,2021-04-23,2021,한화,LG,1,1,2,박정현,50709,,,,,
20210423LTKT02021,2021-04-23,2021,KT,롯데,1,5,10,김민혁,64004,,,,,
20210423LTKT02021,2021-04-23,2021,롯데,KT,0,10,5,손아섭,77532,610.0,0.20379470198675498,6.657129766430294,0.07749077490774908,0.1
20210423NCOB02021,2021-04-23,2021,NC,두산,0,1,5,노진혁,62931,,,,,
20210423NCOB02021,2021-04-23,2021,두산,NC,1,5,1,페르난데,69209,617.0,0.21611237785016288,14.742392662825116,0.12777777777777777,0.1053484602917342
20210423SKWO02021,2021-04-23,2021,SSG,키움,0,9,5,추신수,51817,580.0,0.22458506944444448,20.3038264705896,0.18655097613882862,0.17758620689655172
20210423SKWO02021,2021-04-23,2021,키움,SSG,1,5,9,이정후,67341,544.0,0.247219152854512,35.1607294138607,0.16163793103448276,0.11397058823529412
20210423SSHT02021,2021-04-23,2021,KIA,삼성,1,4,1,김선빈,78603,564.0,0.20202673796791445,5.496646730327938,0.09381237524950099,0.09929078014184398
20210423SSHT02021,2021-04-23,2021,삼성,KIA,0,1,4,구자욱,62404,610.0,0.22956765676567656,23.574372703753692,0.2136279926335175,0.07868852459016394
20210424LGHH02021,2021-04-24,2021,LG,한화,0,5,19,오지환,79109,532.0,0.1819090909090909,-7.70847955576599,0.10129310344827586,0.10150375939849623
20210424LGHH02021,2021-04-24,2021,한화,LG,1,19,5,박정현,50709,,,,,
20210424LTKT02021,2021-04-24,2021,KT,롯데,1,2,4,황재균,76313,507.0,0.19776237623762374,2.6975403033476217,0.11037527593818984,0.09072978303747535
20210424LTKT02021,2021-04-24,2021,롯데,KT,0,4,2,손아섭,77532,610.0,0.20379470198675498,6.657129766430294,0.07749077490774908,0.1
20210424NCOB02021,2021-04-24,2021,NC,두산,0,6,9,노진혁,62931,,,,,
20210424NCOB02021,2021-04-24,2021,두산,NC,1,9,6,페르난데,69209,617.0,0.21611237785016288,14.742392662825116,0.12777777777777777,0.1053484602917342
20210424SKWO02021,2021-04-24,2021,SSG,키움,0,5,4,추신수,51817,580.0,0.22458506944444448,20.3038264705896,0.18655097613882862,0.17758620689655172
20210424SKWO02021,2021-04-24,2021,키움,SSG,1,4,5,이정후,67341,544.0,0.247219152854512,35.1607294138607,0.16163793103448276,0.11397058823529412
20210424SSHT02021,2021-04-24,2021,KIA,삼성,1,4,8,터커,69652,539.0,0.1822490706319703,-7.4853185090388745,0.11324786324786325,0.11317254174397032
20210424SSHT02021,2021-04-24,2021,삼성,KIA,0,8,4,구자욱,62404,610.0,0.22956765676567656,23.574372703753692,0.2136279926335175,0.07868852459016394
20210425LGHH02021,2021-04-25,2021,LG,한화,0,8,0,오지환,79109,532.0,0.1819090909090909,-7.70847955576599,0.10129310344827586,0.10150375939849623
20210425LGHH02021,2021-04-25,2021,한화,LG,1,0,8,강경학,61700,,,,,
20210425LTKT02021,2021-04-25,2021,KT,롯데,1,6,5,김민혁,64004,,,,,
20210425LTKT02021,2021-04-25,2021,롯데,KT,0,5,6,손아섭,77532,610.0,0.20379470198675498,6.657129766430294,0.07749077490774908,0.1
20210425NCOB02021,2021-04-25,2021,NC,두산,0,10,0,권희동,63963,,,,,
20210425NCOB02021,2021-04-25,2021,두산,NC,1,0,10,페르난데,69209,617.0,0.21611237785016288,14.742392662825116,0.12777777777777777,0.1053484602917342
20210425SKWO02021,2021-04-25,2021,SSG,키움,0,3,4,추신수,51817,580.0,0.22458506944444448,20.3038264705896,0.18655097613882862,0.17758620689655172
20210425SKWO02021,2021-04-25,2021,키움,SSG,1,4,3,이정후,67341,544.0,0.247219152854512,35.1607294138607,0.16163793103448276,0.11397058823529412
20210425SSHT02021,2021-04-25,2021,KIA,삼성,1,2,3,김선빈,78603,564.0,0.20202673796791445,5.496646730327938,0.09381237524950099,0.09929078014184398
20210425SSHT02021,2021-04-25,2021,삼성,KIA,0,3,2,구자욱,62404,610.0,0.22956765676567656,23.574372703753692,0.2136279926335175,0.07868852459016394
20210427HHHT02021,2021-04-27,2021,KIA,한화,1,4,3,김선빈,78603,564.0,0.20202673796791445,5.496646730327938,0.09381237524950099,0.09929078014184398
20210427HHHT02021,2021-04-27,2021,한화,KIA,0,3,4,노수광,63704,,,,,
20210427KTSK02021,2021-04-27,2021,KT,SSG,0,14,5,김민혁,64004,,,,,
20210427KTSK02021,2021-04-27,2021,SSG,KT,1,5,14,추신수,51817,580.0,0.22458506944444448,20.3038264705896,0.18655097613882862,0.17758620689655172
20210427LTLG02021,2021-04-27,2021,LG,롯데,1,4,0,오지환,79109,532.0,0.1819090909090909,-7.70847955576599,0.10129310344827586,0.10150375939849623
20210427LTLG02021,2021-04-27,2021,롯데,LG,0,0,4,손아섭,77532,610.0,0.20379470198675498,6.657129766430294,0.07749077490774908,0.1
20210427NCSS02021,2021-04-27,2021,NC,삼성,0,0,9,전민수,78361,,,,,
20210427NCSS02021,2021-04-27,2021,삼성,NC,1,9,0,구자욱,62404,610.0,0.22956765676567656,23.574372703753692,0.2136279926335175,0.07868852459016394
20210427OBWO02021,2021-04-27,2021,두산,키움,0,4,5,페르난데,69209,617.0,0.21611237785016288,14.742392662825116,0.12777777777777777,0.1053484602917342
20210427OBWO02021,2021-04-27,2021,키움,두산,1,5,4,이정후,67341,544.0,0.247219152854512,35.1607294138607,0.16163793103448276,0.11397058823529412
20210428HHHT02021,2021-04-28,2021,KIA,한화,1,4,0,김선빈,78603,564.0,0.20202673796791445,5.496646730327938,0.09381237524950099,0.09929078014184398
20210428HHHT02021,2021-04-28,2021,한화,KIA,0,0,4,장운호,63700,,,,,
20210428KTSK02021,2021-04-28,2021,KT,SSG,0,2,4,신본기,62556,,,,,
