gameId,gameDate,team,opponent,homeAway,teamScore,oppScore,batOrder,playerCode,name,pos,ab,hit,hr,bb,kk,run,rbi
20210406LTNC02021,2021-04-06,NC,롯데,home,5,10,3,62947,나성범,우,4,1,0,0,0,0,1
20210406LTNC02021,2021-04-06,NC,롯데,home,5,10,4,76232,양의지,포,1,0,0,0,0,0,0
20210406LTNC02021,2021-04-06,NC,롯데,home,5,10,4,78122,김태군,교,2,0,0,0,0,0,0
20210406LTNC02021,2021-04-06,NC,롯데,home,5,10,5,50923,알테어,중,4,1,1,0,3,1,1
20210406LTNC02021,2021-04-06,NC,롯데,home,5,10,6,74465,박석민,三,3,0,0,1,2,1,0
20210406LTNC02021,2021-04-06,NC,롯데,home,5,10,7,62925,강진성,一,3,2,0,0,0,2,0
20210406LTNC02021,2021-04-06,NC,롯데,home,5,10,8,66917,김찬형,유,2,0,0,0,1,0,0
20210406LTNC02021,2021-04-06,NC,롯데,home,5,10,8,78361,전민수,교,1,1,0,0,0,0,0
20210406LTNC02021,2021-04-06,NC,롯데,home,5,10,9,63963,권희동,지,2,0,0,0,0,0,2
20210406SSOB02021,2021-04-06,삼성,두산,away,3,6,1,62415,박해민,중,4,2,0,0,2,0,1
20210406SSOB02021,2021-04-06,삼성,두산,away,3,6,2,79402,김상수,二,4,1,0,0,1,0,0
20210406SSOB02021,2021-04-06,삼성,두산,away,3,6,3,62404,구자욱,지,4,2,0,0,0,1,0
20210406SSOB02021,2021-04-06,삼성,두산,away,3,6,4,51463,피렐라,좌,4,1,0,0,1,1,0
20210406SSOB02021,2021-04-06,삼성,두산,away,3,6,5,61404,김헌곤,우,4,0,0,0,0,0,0
20210406SSOB02021,2021-04-06,삼성,두산,away,3,6,6,75566,이원석,三,3,0,0,1,0,0,0
20210406SSOB02021,2021-04-06,삼성,두산,away,3,6,7,64266,이성곤,一,2,0,0,0,1,0,0
20210406SSOB02021,2021-04-06,삼성,두산,away,3,6,7,64407,김호재,교,1,0,0,0,0,0,0
20210406SSOB02021,2021-04-06,삼성,두산,away,3,6,7,64610,강한울,교,1,1,0,0,0,0,2
20210406SSOB02021,2021-04-06,삼성,두산,away,3,6,8,69453,이학주,유,4,1,0,0,1,1,0
20210406SSOB02021,2021-04-06,삼성,두산,away,3,6,9,64793,김민수,포,2,1,0,0,0,0,0
